Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue
SRR20993882,WGS,302,22831666590,PRJNA867688,SAMN30219706,Invertebrate,7275767923,UCLA,"SHL\, BML",2007-08-25,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010925,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01D10,San Miguel Isle,34.05266111 N 120.34653611 W,AWJG01D10_S21,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:28:00Z,1,AWJG01D10,SRP390753,epipodial
SRR20993883,WGS,302,20650471590,PRJNA867688,SAMN30219705,Invertebrate,6946556796,UCLA,"SHL\, BML",1998-12-17,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010924,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01C10,Monterey,36.639425 N 121.93438888 W,AWJG01C10_S22,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:26:00Z,1,AWJG01C10,SRP390753,epipodial
SRR20993884,WGS,302,24229469966,PRJNA867688,SAMN30219704,Invertebrate,7891517094,UCLA,"SHL\, BML",2010-05-14,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010923,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01B10,Bodega Bay,38.31356666 N 123.07554722 W,AWJG01B10_S23,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:27:00Z,1,AWJG01B10,SRP390753,epipodial
SRR20993885,WGS,302,23480206758,PRJNA867688,SAMN30219703,Invertebrate,7742271327,UCLA,"SHL\, BML",1999-10-22,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010922,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01H09,Trinidad,41.05053333 N 124.15049166 W,AWJG01H09_S24,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:00:00Z,1,AWJG01H09,SRP390753,epipodial
SRR20993892,WGS,302,25478638606,PRJNA867688,SAMN30219661,Invertebrate,8210919734,UCLA,"SHL\, BML",2011-08-15,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010915,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01A04,Salt Point,38.563975 N 123.33383888 W,AWJG01A04_S66,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:52:00Z,1,AWJG01A04,SRP390753,epipodial
SRR20993893,WGS,302,26603965502,PRJNA867688,SAMN30219643,Invertebrate,8495363502,UCLA,"SHL\, BML",1999-02-17,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010914,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01E01,San Pedro,33.70445 N 118.2946 W,AWJG01E01_S84,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:15:00Z,1,AWJG01E01,SRP390753,epipodial
SRR20993904,WGS,302,24792453232,PRJNA867688,SAMN30219660,Invertebrate,8025181972,UCLA,"SHL\, BML",1999-08-20,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010903,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01H03,Crescent City,41.74355833 N 124.20152777 W,AWJG01H03_S67,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:06:00Z,1,AWJG01H03,SRP390753,epipodial
SRR20993910,WGS,302,21626706220,PRJNA867688,SAMN30219702,Invertebrate,7173346450,UCLA,ODFW,2021-05-21,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010897,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01G09,"Rogue Reef\, Gold Beach",42.2638 N 124.2802 W,AWJG01G09_S25,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:59:00Z,1,AWJG01G09,SRP390753,epipodial
SRR20993911,WGS,302,24654695630,PRJNA867688,SAMN30219701,Invertebrate,7959905638,UCLA,"SHL\, BML",2008-03-29,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010896,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01F09,Brookings,42.04461111 N 124.28393611 W,AWJG01F09_S26,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:57:00Z,1,AWJG01F09,SRP390753,epipodial
SRR20993912,WGS,302,13651279424,PRJNA867688,SAMN30219647,Invertebrate,4368224679,UCLA,"SHL\, BML",2003-04-30,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010895,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01C02,Point Reyes,37.98801666 N 122.96269722 W,AWJG01C02_S80,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:48:00Z,1,AWJG01C02,SRP390753,epipodial
SRR20993913,WGS,302,23276849018,PRJNA867688,SAMN30219700,Invertebrate,7641411175,UCLA,Fabiola Lafarga,2016,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010894,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01E09,Punta San Jose,31.46263611 N 116.59057777 W,AWJG01E09_S27,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:08:00Z,1,AWJG01E09,SRP390753,epipodial
SRR20993914,WGS,302,19122495946,PRJNA867688,SAMN30219699,Invertebrate,6285229499,UCLA,"SHL\, BML",2007-08-25,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010893,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01D09,San Miguel Isle,34.05266111 N 120.34653611 W,AWJG01D09_S28,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:03:00Z,1,AWJG01D09,SRP390753,epipodial
SRR20993915,WGS,302,24238105354,PRJNA867688,SAMN30219698,Invertebrate,7753586008,UCLA,"SHL\, BML",2007-07-18,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010892,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01C09,Farallones Island,37.70085833 N 122.99649166 W,AWJG01C09_S29,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:05:00Z,1,AWJG01C09,SRP390753,epipodial
SRR20993916,WGS,302,20074814592,PRJNA867688,SAMN30219697,Invertebrate,6434311563,UCLA,"SHL\, BML",2010-05-14,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010891,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01B09,Bodega Bay,38.31356666 N 123.07554722 W,AWJG01B09_S30,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:58:00Z,1,AWJG01B09,SRP390753,epipodial
SRR20993917,WGS,302,24564203444,PRJNA867688,SAMN30219696,Invertebrate,7853226777,UCLA,"SHL\, BML",2011-08-15,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010890,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01A09,Salt Point,38.563975 N 123.33383888 W,AWJG01A09_S31,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:59:00Z,1,AWJG01A09,SRP390753,epipodial
SRR20993918,WGS,302,24934439438,PRJNA867688,SAMN30219695,Invertebrate,8190000121,UCLA,"SHL\, BML",1999-08-20,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010889,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01H08,Crescent City,41.74355833 N 124.20152777 W,AWJG01H08_S32,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:00:00Z,1,AWJG01H08,SRP390753,epipodial
SRR20993919,WGS,302,21154305136,PRJNA867688,SAMN30219694,Invertebrate,6921736775,UCLA,ODFW,2021-06-17,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010888,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01G08,"Port Orford\, Nellie's Cove",42.4414 N 124.3025 W,AWJG01G08_S33,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:51:00Z,1,AWJG01G08,SRP390753,epipodial
SRR20993920,WGS,302,20702660210,PRJNA867688,SAMN30219693,Invertebrate,6670474256,UCLA,"SHL\, BML",2008-03-29,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010887,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01F08,Brookings,42.04461111 N 124.28393611 W,AWJG01F08_S34,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:50:00Z,1,AWJG01F08,SRP390753,epipodial
SRR20993921,WGS,302,21424960556,PRJNA867688,SAMN30219692,Invertebrate,7036626918,UCLA,"SHL\, BML",1998-12-18,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010886,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01E08,Shelter Cover,40.02043888 N 124.06986666 W,AWJG01E08_S35,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:00:00Z,1,AWJG01E08,SRP390753,epipodial
SRR20993922,WGS,302,26791308786,PRJNA867688,SAMN30219691,Invertebrate,8636360017,UCLA,Andrew Harmer,2021-05-05,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010885,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01D08,"Morro Bay\, Pup Rock",35.21835 N 120.86861 W,AWJG01D08_S36,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:00:00Z,1,AWJG01D08,SRP390753,epipodial
SRR20993923,WGS,302,17054280354,PRJNA867688,SAMN30219646,Invertebrate,5468604840,UCLA,"SHL\, BML",2014-06-15,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010884,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01B02,Muniz Ranch,38.45571944 N 123.14509722 W,AWJG01B02_S81,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:00:00Z,1,AWJG01B02,SRP390753,epipodial
SRR20993924,WGS,302,26402005720,PRJNA867688,SAMN30219690,Invertebrate,8378996784,UCLA,"SHL\, BML",2007-07-18,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010883,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01C08,Farallones Island,37.70085833 N 122.99649166 W,AWJG01C08_S37,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:53:00Z,1,AWJG01C08,SRP390753,epipodial
SRR20993925,WGS,302,25544142708,PRJNA867688,SAMN30219689,Invertebrate,8254377919,UCLA,"SHL\, BML",2011-08-15,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010882,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01A08,Salt Point,38.563975 N 123.33383888 W,AWJG01A08_S38,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:02:00Z,1,AWJG01A08,SRP390753,epipodial
SRR20993926,WGS,302,22051944568,PRJNA867688,SAMN30219688,Invertebrate,7297362827,UCLA,"SHL\, BML",1999-08-20,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010881,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01H07,Crescent City,41.74355833 N 124.20152777 W,AWJG01H07_S39,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:03:00Z,1,AWJG01H07,SRP390753,epipodial
SRR20993927,WGS,302,22475367292,PRJNA867688,SAMN30219687,Invertebrate,7425484800,UCLA,ODFW,2021-06-17,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010880,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01G07,"Port Orford\, Nellie's Cove",42.4414 N 124.3025 W,AWJG01G07_S40,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:35:00Z,1,AWJG01G07,SRP390753,epipodial
SRR20993928,WGS,302,26698401808,PRJNA867688,SAMN30219686,Invertebrate,8474841176,UCLA,"SHL\, BML",2008-03-29,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010879,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01F07,Brookings,42.04461111 N 124.28393611 W,AWJG01F07_S41,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:57:00Z,1,AWJG01F07,SRP390753,epipodial
SRR20993929,WGS,302,18001742236,PRJNA867688,SAMN30219685,Invertebrate,6040103551,UCLA,"SHL\, BML",1998-12-18,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010878,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01E07,Shelter Cover,40.02043888 N 124.06986666 W,AWJG01E07_S42,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:47:00Z,1,AWJG01E07,SRP390753,epipodial
SRR20993930,WGS,302,24621681292,PRJNA867688,SAMN30219684,Invertebrate,7891230685,UCLA,Andrew Harmer,2021-05-05,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010877,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01D07,"Morro Bay\, Pup Rock",35.21835 N 120.86861 W,AWJG01D07_S43,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:25:00Z,1,AWJG01D07,SRP390753,epipodial
SRR20993931,WGS,302,20285988092,PRJNA867688,SAMN30219683,Invertebrate,6592064336,UCLA,Fabiola Lafarga,2019/2020,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010876,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01B07,Ensenada,31.86674 N 116.59637 W,AWJG01B07_S44,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:05:00Z,1,AWJG01B07,SRP390753,epipodial
SRR20993932,WGS,302,17438080980,PRJNA867688,SAMN30219682,Invertebrate,5730800669,UCLA,"SHL\, BML",1999-10-27,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010875,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01A07,House Cove,39.36008333 N 123.82366666 W,AWJG01A07_S45,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:40:00Z,1,AWJG01A07,SRP390753,epipodial
SRR20993933,WGS,302,22678672484,PRJNA867688,SAMN30219681,Invertebrate,7453722223,UCLA,Ian Taniguchi,2021-05-18,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010874,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01H06,Point Loma,32.67363333 N 117.24614722 W,AWJG01H06_S46,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:16:00Z,1,AWJG01H06,SRP390753,epipodial
SRR20993944,WGS,302,23783763266,PRJNA867688,SAMN30219665,Invertebrate,7580133467,UCLA,"SHL\, BML",2008-03-29,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010863,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01F04,Brookings,42.04461111 N 124.28393611 W,AWJG01F04_S62,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:15:00Z,1,AWJG01F04,SRP390753,epipodial
SRR20993955,WGS,302,21371148384,PRJNA867688,SAMN30219664,Invertebrate,7050489746,UCLA,Fabiola Lafarga,2016,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010852,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01E04,Punta San Jose,31.46263611 N 116.59057777 W,AWJG01E04_S63,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:38:00Z,1,AWJG01E04,SRP390753,epipodial
SRR20993963,WGS,302,23517331316,PRJNA867688,SAMN30219659,Invertebrate,7578378840,UCLA,"SHL\, BML",2009,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010844,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01G03,"Port Orford\, Nellie's Cove",42.73890555 N 124.50217777 W,AWJG01G03_S68,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:07:00Z,1,AWJG01G03,SRP390753,epipodial
SRR20993974,WGS,302,21442511588,PRJNA867688,SAMN30219658,Invertebrate,6855255443,UCLA,"SHL\, BML",2008-03-29,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010833,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01F03,Brookings,42.04461111 N 124.28393611 W,AWJG01F03_S69,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:55:00Z,1,AWJG01F03,SRP390753,epipodial
SRR20993983,WGS,302,21307337596,PRJNA867688,SAMN30219655,Invertebrate,6770580261,UCLA,"SHL\, BML",2007-07-18,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010824,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01C03,Farallones Island,37.70085833 N 122.99649166 W,AWJG01C03_S72,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T18:27:00Z,1,AWJG01C03,SRP390753,epipodial
SRR20993994,WGS,302,24925107940,PRJNA867688,SAMN30219654,Invertebrate,8060200219,UCLA,"SHL\, BML",2014-06-15,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010813,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01B03,Muniz Ranch,38.45571944 N 123.14509722 W,AWJG01B03_S73,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:09:00Z,1,AWJG01B03,SRP390753,epipodial
SRR20994005,WGS,302,24354853722,PRJNA867688,SAMN30219653,Invertebrate,7730617298,UCLA,"SHL\, BML",2011-08-15,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010802,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01A03,Salt Point,38.563975 N 123.33383888 W,AWJG01A03_S74,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:00:00Z,1,AWJG01A03,SRP390753,epipodial
SRR20994016,WGS,302,22206743426,PRJNA867688,SAMN30219650,Invertebrate,7004074417,UCLA,"SHL\, BML",2008-03-29,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010791,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01F02,Brookings,42.04461111 N 124.28393611 W,AWJG01F02_S77,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:07:00Z,1,AWJG01F02,SRP390753,epipodial
SRR20994021,WGS,302,20783715802,PRJNA867688,SAMN30219726,Invertebrate,6807905223,UCLA,Ian Taniguchi,2021-05-18,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010786,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01H12,Point Loma,32.67363333 N 117.24614722 W,AWJG01H12_S1,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:21:00Z,1,AWJG01H12,SRP390753,epipodial
SRR20994022,WGS,302,19081497030,PRJNA867688,SAMN30219725,Invertebrate,6243088434,UCLA,ODFW,2021-06-17,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010785,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01G12,"Port Orford\, Nellie's Cove",42.4414 N 124.3025 W,AWJG01G12_S2,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:56:00Z,1,AWJG01G12,SRP390753,epipodial
SRR20994031,WGS,302,28091860310,PRJNA867688,SAMN30219663,Invertebrate,8899201817,UCLA,"SHL\, BML",2007-08-25,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010776,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01D04,San Miguel Isle,34.05266111 N 120.34653611 W,AWJG01D04_S64,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:54:00Z,1,AWJG01D04,SRP390753,epipodial
SRR20994042,WGS,302,24180252724,PRJNA867688,SAMN30219662,Invertebrate,7722972289,UCLA,"SHL\, BML",2010-05-14,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010765,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01B04,Bodega Bay,38.31356666 N 123.07554722 W,AWJG01B04_S65,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:56:00Z,1,AWJG01B04,SRP390753,epipodial
SRR20994050,WGS,302,16032887664,PRJNA867688,SAMN30219657,Invertebrate,5342840442,UCLA,Fabiola Lafarga,2014,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010757,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01E03,Santo Tomas,31.54910277 N 116.68323611 W,AWJG01E03_S70,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:45:00Z,1,AWJG01E03,SRP390753,epipodial
SRR20994061,WGS,302,25335798948,PRJNA867688,SAMN30219656,Invertebrate,8191554160,UCLA,Andrew Harmer,2021-05-05,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010746,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01D03,"Morro Bay\, Pup Rock",35.21835 N 120.86861 W,AWJG01D03_S71,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:01:00Z,1,AWJG01D03,SRP390753,epipodial
SRR20994081,WGS,302,19107192096,PRJNA867688,SAMN30219652,Invertebrate,6210933309,UCLA,Ian Taniguchi,2021-05-18,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010726,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01H02,Point Loma,32.67363333 N 117.24614722 W,AWJG01H02_S75,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:40:00Z,1,AWJG01H02,SRP390753,epipodial
SRR20994092,WGS,302,17676767888,PRJNA867688,SAMN30219651,Invertebrate,5632128996,UCLA,"SHL\, BML",2009,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010715,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG01G02,"Port Orford\, Nellie's Cove",42.73890555 N 124.50217777 W,AWJG01G02_S76,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:46:00Z,1,AWJG01G02,SRP390753,epipodial
